psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
200730;Suburban;Female;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this; ;3;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes; ; ;54;Widowed;High school graduate (grade 12 or GED certificate);Not employed for pay;$30,000 to under $40,000;265,3
200744; ;Female;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;20;40;Agree;Agree;Disagree;Agree;Agree;No, have never done this; ; ; ;29;Living with a partner;Some college, no 4-year degree (includes associate degree);Not employed for pay;$50,000 to under $75,000;265,3
200753; ;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;33;1;Agree;Agree; ;Agree;Agree;Yes, have done this;Yes;20;Only download apps that are free;27;Living with a partner;Some college, no 4-year degree (includes associate degree);Employed full-time;$30,000 to under $40,000;265,5
200758;Urban;Male;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;Yes; ; ;55;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$75,000 to under $100,000;265,7
200761;Suburban;Female;Yes;No;Yes;Yes;No;No;No;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;3;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;Yes;10; ;47;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$100,000 to under $150,000;265,8
200768;Suburban;Male;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;1;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;19;Single;High school incomplete (grades 9-11);Not employed for pay;$10,000 to under $20,000;266
200779;Urban;Male;Yes;Yes;Yes;Yes;No;No;No;No;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;22;2;Agree;Agree;Disagree;Disagree;Disagree;No, have never done this;Yes;4; ;60;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$50,000 to under $75,000;266,2
200789;Suburban;Male;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;10;50;Agree;Agree;Disagree;Disagree;Disagree;No, have never done this;Yes;5; ;51;Married;College graduate (B.S., B.A., or other 4-year degree);Disabled;$20,000 to under $30,000;266,6
200796;Suburban;Male;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;10;10;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;15;Only download apps that are free;31;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$100,000 to under $150,000;266,6
200801;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;20;20;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;12;Only download apps that are free;44;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;266,8
200802;Urban;Female;Yes;No;Yes;No;No;Yes;No;No;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;15;15;Agree;Agree;Agree;Agree;Agree;No, have never done this;No; ; ;33;Living with a partner;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$50,000 to under $75,000;266,8
200803;Suburban;Male;Yes;Yes;Yes;Yes;No;No;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;10;Agree;Agree;Disagree;Disagree;Agree;Yes, have done this;No;2;Yes, have paid for app;30;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;266,9
200813;Rural;Female;Yes;Yes;Yes;Yes;No;Yes;Yes;No;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;0;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;52;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;267,1
200814;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;30;Agree;Agree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;Yes, have done this;Yes;3;Only download apps that are free;24;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;267,1
200815;Suburban;Male;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;10;20;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;4;Yes, have paid for app;28;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$10,000 to under $20,000;267,1
200824;Suburban;Female;Yes;No;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;10;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;5; ;27;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;267,2
200833;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;40;10;Agree;Agree;Disagree;Agree;Agree;Yes, have done this; ;25;Only download apps that are free;39;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Have own business/self-employed;$75,000 to under $100,000;267,2
200836;Suburban;Female;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;30;20;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;29;Divorced;High school incomplete (grades 9-11);Employed full-time; ;267,3
200837;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;30;100;Disagree;Agree;Agree;Agree;Agree;Yes, have done this;No;3;Only download apps that are free;24;Never been married;High school graduate (grade 12 or GED certificate);Not employed for pay;$30,000 to under $40,000;267,6
200869;Suburban;Female;Yes;Yes;Yes;Yes;No;No;No;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;12;1;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;10; ;57;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$75,000 to under $100,000;267,8
200876;Suburban;Female;Yes;No;Yes;Yes;No;Yes;No;No;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;3;10;Agree;Agree;Agree;Disagree;Disagree;No, have never done this; ; ; ;45;Married;High school graduate (grade 12 or GED certificate);Employed full-time; ;267,9
200878;Rural;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;10;20;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;5; ;25;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$20,000 to under $30,000;268,3
200882;Suburban;Male;Yes;Yes;Yes;Yes;No;No;No;Yes;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;10;0;Disagree;Disagree;Disagree;Disagree;Agree;No, have never done this; ; ; ;73;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$75,000 to under $100,000;268,4
200900;Urban;Female;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;15;50;Agree;Agree;Agree;Agree;Agree;Phone can NOT download apps;Yes;7; ;18;Never been married;High school incomplete (grades 9-11);Student; ;268,4
200924;Urban;Female;Yes;Yes;Yes;No;No;No;Yes;No;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;2;Agree;Agree;Agree;Agree;Agree;No, have never done this;No; ; ;37;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$20,000 to under $30,000;268,5
200926;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;5;10;Disagree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;25;Yes, have paid for app;36;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time; ;268,6
200927;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;3;200;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;2; ;18;Never been married;High school incomplete (grades 9-11);Employed part-time;$75,000 to under $100,000;268,7
200931;Urban;Female;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;10;50;Agree;Agree;Agree;Agree;Disagree;Yes, have done this;Yes;7;Yes, have paid for app;23;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;$30,000 to under $40,000;268,7
